source_row,date,time,x,y,z,energy_j,local_x,local_y
10518,43593.0,0.6048148148148148,387423.0,4353540.0,704.0,36.72380673766141,8423.0,7840.0
10519,43593.0,0.6139930555555555,386792.0,4353521.0,469.0,24.020703803659053,7792.0,7821.0
10520,43593.0,0.6399537037037037,386682.0,4353230.0,705.0,11.24170149260146,7682.0,7530.0
10521,43593.0,0.6546875,387368.0,4353484.0,702.0,240.85971409185817,8368.0,7784.0
10522,43593.0,0.6682060185185185,387040.0,4353381.0,547.0,12.777798438452354,8040.0,7681.0
10523,43593.0,0.6712268518518518,387047.0,4353450.0,548.0,29.843671210926658,8047.0,7750.0
10524,43593.0,0.6731365740740741,387045.0,4353366.0,695.0,6.9474042590216705,8045.0,7666.0
10525,43593.0,0.6777777777777778,387069.0,4353463.0,529.0,205.15170468058747,8069.0,7763.0
10526,43593.0,0.706099537037037,386987.0,4353515.0,684.0,20.13770724982931,7987.0,7815.0
10527,43593.0,0.7075810185185185,387008.0,4353456.0,501.0,256.8142689342984,8008.0,7756.0
10528,43593.0,0.7111805555555556,387007.0,4353375.0,692.0,183.21483770203685,8007.0,7675.0
10529,43593.0,0.7103587962962963,387018.0,4353408.0,704.0,23.575055110428632,8018.0,7708.0
10530,43593.0,0.7159837962962963,387024.0,4353398.0,704.0,41.36113121381417,8024.0,7698.0
10531,43593.0,0.7170949074074074,386982.0,4353490.0,694.0,15.598036898012587,7982.0,7790.0
10532,43593.0,0.7176736111111112,386962.0,4353467.0,691.0,20.80213809616003,7962.0,7767.0
10533,43593.0,0.7225925925925926,387034.0,4353446.0,702.0,15.350981558524625,8034.0,7746.0
10534,43593.0,0.7261342592592592,386952.0,4353529.0,625.0,30.36989020231144,7952.0,7829.0
10535,43593.0,0.7396296296296296,387260.0,4353510.0,700.0,68.31047113621491,8260.0,7810.0
10536,43593.0,0.7593171296296296,386819.0,4353497.0,507.0,157.91121727726664,7819.0,7797.0
10537,43593.0,0.7593865740740741,386908.0,4353532.0,597.0,59.158257901686596,7908.0,7832.0
10538,43593.0,0.7708680555555556,387115.0,4353460.0,699.0,27.560632662420254,8115.0,7760.0
10539,43593.0,0.7824421296296297,387109.0,4353467.0,557.0,812.2450130310592,8109.0,7767.0
10540,43593.0,0.7903472222222222,387363.0,4353885.0,700.0,467.80026720041934,8363.0,8185.0
10541,43593.0,0.8059259259259259,387052.0,4353422.0,702.0,49.09901797604441,8052.0,7722.0
10542,43593.0,0.813599537037037,387094.0,4353442.0,707.0,93.63431201618349,8094.0,7742.0
10543,43593.0,0.8188194444444444,387043.0,4353364.0,696.0,44.961692567157414,8043.0,7664.0
10544,43593.0,0.822025462962963,387062.0,4353380.0,706.0,47.40605967207098,8062.0,7680.0
10545,43593.0,0.8233912037037037,387062.0,4353369.0,697.0,26.222178648368423,8062.0,7669.0
10546,43593.0,0.8282060185185185,386598.0,4353332.0,695.0,8.839871623290609,7598.0,7632.0
10547,43593.0,0.8300115740740741,386923.0,4353489.0,682.0,8.548616602422163,7923.0,7789.0
10548,43593.0,0.8315046296296297,387095.0,4353474.0,701.0,11.576052808473076,8095.0,7774.0
10549,43593.0,0.8337962962962963,387021.0,4353516.0,705.0,13.7915591220229,8021.0,7816.0
10550,43593.0,0.8344791666666667,387102.0,4353447.0,697.0,3698.6581835195693,8102.0,7747.0
10551,43593.0,0.8414467592592593,387159.0,4353528.0,698.0,28.055508458947294,8159.0,7828.0
10552,43593.0,0.8450925925925926,387014.0,4353415.0,692.0,1626.114107650407,8014.0,7715.0
10553,43593.0,0.852037037037037,386593.0,4353118.0,692.0,3183.562802425804,7593.0,7418.0
10554,43593.0,0.8712152777777777,386963.0,4353479.0,675.0,17.19250184558843,7963.0,7779.0
10555,43593.0,0.8719097222222222,387129.0,4353566.0,704.0,20.043748492125964,8129.0,7866.0
10556,43593.0,0.8787962962962963,387007.0,4353400.0,706.0,7.33133616118645,8007.0,7700.0
10557,43593.0,0.8809722222222223,386968.0,4353411.0,695.0,6.945581166988136,7968.0,7711.0
10558,43593.0,0.8860416666666666,386992.0,4353412.0,688.0,38.625268369707754,7992.0,7712.0
10559,43593.0,0.9197916666666667,386992.0,4353574.0,706.0,19.53533184271368,7992.0,7874.0
10560,43593.0,0.9202314814814815,387090.0,4353348.0,699.0,1848.7396256434847,8090.0,7648.0
10561,43593.0,0.9373726851851852,386913.0,4353280.0,687.0,24.739284477327704,7913.0,7580.0
10562,43593.0,0.9405555555555556,386987.0,4353481.0,701.0,28.3454335120623,7987.0,7781.0
10563,43593.0,0.9463078703703703,387018.0,4353473.0,690.0,44.66796928383438,8018.0,7773.0
10564,43593.0,0.963912037037037,386847.0,4353159.0,696.0,9.244740124069649,7847.0,7459.0
10565,43593.0,0.9648263888888889,387056.0,4353425.0,697.0,24.17887761033714,8056.0,7725.0
10566,43593.0,0.9755902777777777,386891.0,4353504.0,658.0,2.5946729290824986,7891.0,7804.0
10567,43593.0,0.9882291666666667,386994.0,4353422.0,700.0,5.92407840699852,7994.0,7722.0
10568,43593.0,0.995,387041.0,4353424.0,698.0,20.917178961174194,8041.0,7724.0
10569,43594.0,0.004016203703703704,387055.0,4353450.0,693.0,12.781721260148538,8055.0,7750.0
10570,43594.0,0.007037037037037037,387042.0,4353415.0,699.0,16.17672640270963,8042.0,7715.0
10571,43594.0,0.016273148148148148,386994.0,4353423.0,695.0,36.425804042765435,7994.0,7723.0
10572,43594.0,0.029166666666666667,387098.0,4353405.0,701.0,9.896566394485408,8098.0,7705.0
10573,43594.0,0.038113425925925926,387044.0,4353409.0,697.0,23.71745600776003,8044.0,7709.0
10574,43594.0,0.044398148148148145,386949.0,4353471.0,689.0,3.6909974643109473,7949.0,7771.0
10575,43594.0,0.04923611111111111,386981.0,4353307.0,688.0,3.7348036191567697,7981.0,7607.0
10576,43594.0,0.055185185185185184,387093.0,4353521.0,706.0,17.656835427201766,8093.0,7821.0
10577,43594.0,0.06283564814814815,387051.0,4353419.0,700.0,70.74366570159647,8051.0,7719.0
10578,43594.0,0.06935185185185185,386768.0,4353538.0,566.0,6.934804136766157,7768.0,7838.0
10579,43594.0,0.07373842592592593,386796.0,4353138.0,698.0,478.23830315653504,7796.0,7438.0
10580,43594.0,0.08677083333333334,386684.0,4353049.0,696.0,1951.5843994920142,7684.0,7349.0
10581,43594.0,0.08770833333333333,386994.0,4353432.0,690.0,35.74118553240962,7994.0,7732.0
10582,43594.0,0.09971064814814815,387113.0,4353485.0,705.0,93.2463600532988,8113.0,7785.0
10583,43594.0,0.10078703703703704,386988.0,4353396.0,689.0,83.05810839733252,7988.0,7696.0
10584,43594.0,0.10833333333333334,386991.0,4353383.0,689.0,22.640838771683644,7991.0,7683.0
10585,43594.0,0.11118055555555556,386963.0,4353402.0,688.0,175.58187687211216,7963.0,7702.0
10586,43594.0,0.11368055555555556,386941.0,4353542.0,705.0,32.40163071543607,7941.0,7842.0
10587,43594.0,0.11922453703703703,386979.0,4353606.0,705.0,16.897381122842418,7979.0,7906.0
10588,43594.0,0.11987268518518518,386963.0,4353478.0,673.0,426.77481933760714,7963.0,7778.0
10589,43594.0,0.12174768518518518,386917.0,4353442.0,687.0,44.29092852504826,7917.0,7742.0
10590,43594.0,0.12503472222222223,386871.0,4353493.0,701.0,78.74870048053221,7871.0,7793.0
10591,43594.0,0.13141203703703705,387099.0,4353534.0,706.0,46.83478498207149,8099.0,7834.0
10592,43594.0,0.1361689814814815,386864.0,4353478.0,613.0,64.74617685094209,7864.0,7778.0
10593,43594.0,0.13818287037037036,387031.0,4353380.0,701.0,32.0448863198611,8031.0,7680.0
10594,43594.0,0.13913194444444443,386983.0,4353490.0,702.0,29.144825522392594,7983.0,7790.0
10595,43594.0,0.14586805555555554,387115.0,4353500.0,707.0,137.97054168968322,8115.0,7800.0
10596,43594.0,0.14798611111111112,386994.0,4353300.0,693.0,9.279678230436433,7994.0,7600.0
10597,43594.0,0.15371527777777777,386942.0,4353375.0,692.0,9.943348338411909,7942.0,7675.0
10598,43594.0,0.1583564814814815,387007.0,4353358.0,698.0,47.07873289283322,8007.0,7658.0
10599,43594.0,0.1728009259259259,387042.0,4353550.0,697.0,115.64098805727772,8042.0,7850.0
10600,43594.0,0.18153935185185185,387031.0,4353422.0,693.0,13.054577511609834,8031.0,7722.0
10601,43594.0,0.18333333333333332,386940.0,4353507.0,706.0,3.0888264434947468,7940.0,7807.0
10602,43594.0,0.2028587962962963,387077.0,4353445.0,700.0,41.30073641580653,8077.0,7745.0
10603,43594.0,0.2056712962962963,387011.0,4353428.0,695.0,76.15818726252375,8011.0,7728.0
10604,43594.0,0.20680555555555555,387008.0,4353502.0,693.0,42.64872564251179,8008.0,7802.0
10605,43594.0,0.20928240740740742,387061.0,4353405.0,694.0,11.07852900820686,8061.0,7705.0
10606,43594.0,0.21231481481481482,386980.0,4353481.0,704.0,8.51462872548252,7980.0,7781.0
10607,43594.0,0.22917824074074075,386992.0,4353474.0,688.0,194.85906763558717,7992.0,7774.0
10608,43594.0,0.23337962962962963,387040.0,4353527.0,687.0,35.42396964737784,8040.0,7827.0
10609,43594.0,0.23364583333333333,387028.0,4353403.0,697.0,44.4581842876218,8028.0,7703.0
10610,43594.0,0.2340509259259259,386966.0,4353496.0,682.0,4.308105486272113,7966.0,7796.0
10611,43594.0,0.24059027777777778,386946.0,4353658.0,701.0,12.872064997618864,7946.0,7958.0
10612,43594.0,0.24327546296296296,386933.0,4353484.0,699.0,20.353888720294048,7933.0,7784.0
10613,43594.0,0.2504513888888889,386911.0,4353482.0,627.0,3.452907730103254,7911.0,7782.0
10614,43594.0,0.2581365740740741,386797.0,4353410.0,696.0,1.5083782792412608,7797.0,7710.0
10615,43594.0,0.26307870370370373,386976.0,4353442.0,694.0,40.93611897248319,7976.0,7742.0
10616,43594.0,0.282349537037037,387018.0,4353405.0,691.0,8.737546432441897,8018.0,7705.0
10617,43594.0,0.28344907407407405,386876.0,4353507.0,703.0,7.111669714257809,7876.0,7807.0
10618,43594.0,0.29118055555555555,386921.0,4353131.0,700.0,26.598580670732332,7921.0,7431.0
10619,43594.0,0.29881944444444447,386946.0,4353504.0,632.0,6.408051679478895,7946.0,7804.0
10620,43594.0,0.3154050925925926,386935.0,4353271.0,688.0,44.08407277048256,7935.0,7571.0
10621,43594.0,0.32256944444444446,387002.0,4353426.0,695.0,13.952629325244786,8002.0,7726.0
10622,43594.0,0.33064814814814814,387155.0,4353457.0,699.0,73.6536158961973,8155.0,7757.0
10623,43594.0,0.34163194444444445,386933.0,4353524.0,685.0,76.72960963246858,7933.0,7824.0
10624,43594.0,0.34649305555555554,387116.0,4353477.0,701.0,87.81225318643452,8116.0,7777.0
10625,43594.0,0.38208333333333333,387101.0,4353499.0,693.0,369.9366641243209,8101.0,7799.0
10626,43594.0,0.4040740740740741,387084.0,4353484.0,615.0,753.120193838637,8084.0,7784.0
10627,43594.0,0.5240277777777778,387115.0,4353499.0,599.0,114.05485714849655,8115.0,7799.0
10628,43594.0,0.529074074074074,387134.0,4353465.0,701.0,69.10649473316877,8134.0,7765.0
10629,43594.0,0.5379050925925926,387011.0,4353462.0,706.0,85.88486946801127,8011.0,7762.0
10630,43594.0,0.5464930555555556,386949.0,4353505.0,699.0,16.94923317096325,7949.0,7805.0
10631,43594.0,0.5526620370370371,387302.0,4353511.0,701.0,422.8709856079312,8302.0,7811.0
10632,43594.0,0.5844444444444444,386959.0,4353500.0,702.0,6.6533804541862525,7959.0,7800.0
10633,43594.0,0.6148148148148148,387086.0,4353389.0,693.0,19.796243436876928,8086.0,7689.0
10634,43594.0,0.6253472222222223,387276.0,4353490.0,706.0,163.79555443647604,8276.0,7790.0
10635,43594.0,0.6192824074074074,387149.0,4353728.0,701.0,2.0909535914149715,8149.0,8028.0
10636,43594.0,0.6341435185185185,387016.0,4353357.0,704.0,0.30220952664215484,8016.0,7657.0
10637,43594.0,0.6943518518518519,387112.0,4353475.0,704.0,117.43466213590972,8112.0,7775.0
10638,43594.0,0.6991319444444445,386941.0,4353375.0,692.0,24.603738165456477,7941.0,7675.0
10639,43594.0,0.7193518518518518,386769.0,4353591.0,542.0,28.731217115812658,7769.0,7891.0
10640,43594.0,0.7303240740740741,386832.0,4353491.0,515.0,33.02703703361278,7832.0,7791.0
10641,43594.0,0.7346875,386794.0,4353580.0,507.0,128.09246229702958,7794.0,7880.0
10642,43594.0,0.7356365740740741,386863.0,4353436.0,456.0,89.61031150627514,7863.0,7736.0
10643,43594.0,0.7358333333333333,387055.0,4353435.0,693.0,7.272262306603868,8055.0,7735.0
10644,43594.0,0.7453935185185185,387034.0,4353399.0,703.0,18.163869307746417,8034.0,7699.0
10645,43594.0,0.7552893518518519,386918.0,4353436.0,486.0,125.64729763048746,7918.0,7736.0
10646,43594.0,0.7645949074074074,387406.0,4353568.0,622.0,510.5584186799964,8406.0,7868.0
10647,43594.0,0.7753819444444444,386865.0,4353437.0,700.0,8.675271998750961,7865.0,7737.0
10648,43594.0,0.775787037037037,387007.0,4353488.0,706.0,35.795010700726536,8007.0,7788.0
10649,43594.0,0.7785069444444445,387089.0,4353703.0,698.0,12.590506577105593,8089.0,8003.0
10650,43594.0,0.7881944444444444,386954.0,4353543.0,699.0,19.90651473344485,7954.0,7843.0
10651,43594.0,0.8024768518518518,386963.0,4353493.0,695.0,14.94532342381037,7963.0,7793.0
10652,43594.0,0.8099421296296296,387042.0,4353470.0,687.0,413.6028399012698,8042.0,7770.0
10653,43594.0,0.8165277777777777,387060.0,4353435.0,698.0,77.92037732120107,8060.0,7735.0
10654,43594.0,0.8328703703703704,387089.0,4353437.0,701.0,146.08752811139163,8089.0,7737.0
10655,43594.0,0.8685879629629629,386769.0,4353568.0,662.0,2.9442245522580115,7769.0,7868.0
10656,43594.0,0.8789583333333333,387054.0,4353807.0,334.0,39.853790380698534,8054.0,8107.0
10657,43594.0,0.9011574074074075,386868.0,4353423.0,703.0,5.1044684795160515,7868.0,7723.0
10658,43594.0,0.9116435185185185,386927.0,4353510.0,698.0,1.8365762888842403,7927.0,7810.0
10659,43594.0,0.9166435185185186,386955.0,4353503.0,706.0,5.533524149809066,7955.0,7803.0
10660,43594.0,0.9170949074074074,387053.0,4353485.0,687.0,0.5111756669713204,8053.0,7785.0
10661,43594.0,0.9231828703703704,387100.0,4353458.0,705.0,0.6537129372990593,8100.0,7758.0
10662,43594.0,0.9589583333333334,387041.0,4353590.0,704.0,163.5043452138591,8041.0,7890.0
10663,43594.0,0.9721296296296297,387042.0,4353461.0,700.0,29.831061330624976,8042.0,7761.0
10664,43594.0,0.9859027777777778,387026.0,4353565.0,706.0,60.6011120127245,8026.0,7865.0
10665,43594.0,0.9860532407407407,387037.0,4353358.0,699.0,169.09166955507254,8037.0,7658.0
10666,43594.0,0.9901273148148149,386951.0,4353490.0,685.0,0.9690390355346987,7951.0,7790.0
10667,43595.0,0.008159722222222223,387048.0,4353364.0,704.0,178.7036232754073,8048.0,7664.0
10668,43595.0,0.024444444444444446,387039.0,4353381.0,699.0,48.659353688291795,8039.0,7681.0
10669,43595.0,0.05037037037037037,386913.0,4353510.0,694.0,15.350407787763633,7913.0,7810.0
10670,43595.0,0.07243055555555555,386837.0,4353637.0,627.0,4.156065784988508,7837.0,7937.0
10671,43595.0,0.07998842592592592,387147.0,4353444.0,698.0,43.5993203745515,8147.0,7744.0
10672,43595.0,0.10887731481481482,387301.0,4353846.0,690.0,3.1083962826194087,8301.0,8146.0
10673,43595.0,0.1108449074074074,387168.0,4353516.0,254.0,20.381461102522135,8168.0,7816.0
10674,43595.0,0.11168981481481481,387130.0,4353497.0,702.0,45.189497428398795,8130.0,7797.0
10675,43595.0,0.11263888888888889,387071.0,4353572.0,705.0,0.9827282269616822,8071.0,7872.0
10676,43595.0,0.11891203703703704,387059.0,4353562.0,704.0,99.99437967188203,8059.0,7862.0
10677,43595.0,0.12055555555555555,387014.0,4353571.0,707.0,2.0040834042930085,8014.0,7871.0
10678,43595.0,0.12375,386916.0,4353542.0,704.0,5.715776792353751,7916.0,7842.0
10679,43595.0,0.1253125,387103.0,4353430.0,702.0,77.32086607445315,8103.0,7730.0
10680,43595.0,0.12596064814814814,387197.0,4353910.0,694.0,6.737341204239384,8197.0,8210.0
10681,43595.0,0.12833333333333333,387086.0,4353418.0,698.0,11.924993053003638,8086.0,7718.0
10682,43595.0,0.13045138888888888,386985.0,4353465.0,706.0,16.05845873548301,7985.0,7765.0
10683,43595.0,0.13091435185185185,386961.0,4353410.0,687.0,73.63233209966447,7961.0,7710.0
10684,43595.0,0.13215277777777779,387013.0,4353429.0,705.0,18.992063926144723,8013.0,7729.0
10685,43595.0,0.13600694444444444,387048.0,4353409.0,705.0,26.839742182653204,8048.0,7709.0
10686,43595.0,0.13717592592592592,387032.0,4353411.0,702.0,26.876864638545687,8032.0,7711.0
10687,43595.0,0.14712962962962964,387042.0,4353353.0,700.0,26.97071407028348,8042.0,7653.0
10688,43595.0,0.1487962962962963,387033.0,4353417.0,697.0,24.970653960670624,8033.0,7717.0
10689,43595.0,0.15221064814814814,386963.0,4353423.0,697.0,14.369180417002127,7963.0,7723.0
10690,43595.0,0.16748842592592592,386997.0,4353479.0,697.0,66.25863233583456,7997.0,7779.0
10691,43595.0,0.17193287037037036,387052.0,4353411.0,697.0,54.44057082865645,8052.0,7711.0
10692,43595.0,0.1765972222222222,386988.0,4353419.0,706.0,78.7923216460959,7988.0,7719.0
10693,43595.0,0.18033564814814815,386934.0,4353455.0,699.0,2.719047401206314,7934.0,7755.0
10694,43595.0,0.18840277777777778,386744.0,4352779.0,688.0,135.1785851304914,7744.0,7079.0
10695,43595.0,0.19449074074074074,387059.0,4353506.0,705.0,45.4921655009554,8059.0,7806.0
10696,43595.0,0.19664351851851852,387119.0,4353629.0,720.0,1580.8631312647963,8119.0,7929.0
10697,43595.0,0.19707175925925927,387058.0,4353406.0,705.0,3.367671313801684,8058.0,7706.0
10698,43595.0,0.19828703703703704,386927.0,4353482.0,703.0,12.943114364941916,7927.0,7782.0
10699,43595.0,0.19921296296296295,387084.0,4353568.0,700.0,46.43231277981349,8084.0,7868.0
10700,43595.0,0.2126736111111111,386970.0,4353240.0,695.0,48.42854235393551,7970.0,7540.0
10701,43595.0,0.21375,386916.0,4353315.0,635.0,15.30123300991325,7916.0,7615.0
10702,43595.0,0.21342592592592594,387020.0,4353413.0,693.0,13.162910913280765,8020.0,7713.0
10703,43595.0,0.22166666666666668,386879.0,4353383.0,691.0,6.420423174601638,7879.0,7683.0
10704,43595.0,0.22804398148148147,386961.0,4353493.0,698.0,34.85349726302849,7961.0,7793.0
10705,43595.0,0.23607638888888888,387124.0,4353824.0,700.0,123.8452310138305,8124.0,8124.0
10706,43595.0,0.24038194444444444,386956.0,4353550.0,683.0,9.028691343541539,7956.0,7850.0
10707,43595.0,0.24085648148148148,386883.0,4353627.0,699.0,5.648424368766011,7883.0,7927.0
10708,43595.0,0.25252314814814814,386832.0,4353456.0,621.0,22.578389112321844,7832.0,7756.0
10709,43595.0,0.2527199074074074,386931.0,4353825.0,702.0,3.2993327701356314,7931.0,8125.0
10710,43595.0,0.2571759259259259,387024.0,4353519.0,697.0,64.41184483107894,8024.0,7819.0
10711,43595.0,0.25979166666666664,386755.0,4353654.0,719.0,7.069254589378536,7755.0,7954.0
10712,43595.0,0.26,387067.0,4353480.0,703.0,494.9314549971015,8067.0,7780.0
10713,43595.0,0.26199074074074075,387066.0,4353615.0,697.0,41.042111468254475,8066.0,7915.0
10714,43595.0,0.2645023148148148,386985.0,4353523.0,682.0,11.693325887895403,7985.0,7823.0
10715,43595.0,0.2671527777777778,387028.0,4353358.0,698.0,1.1574378168763224,8028.0,7658.0
10716,43595.0,0.26849537037037036,386924.0,4353394.0,615.0,5.402576068550238,7924.0,7694.0
10717,43595.0,0.2737037037037037,386918.0,4353517.0,702.0,16.216571395616977,7918.0,7817.0
10718,43595.0,0.2753125,387121.0,4353501.0,605.0,51.33601012378996,8121.0,7801.0
10719,43595.0,0.2765740740740741,387010.0,4353428.0,694.0,23.374583654122343,8010.0,7728.0
10720,43595.0,0.27699074074074076,387032.0,4353446.0,693.0,75.49320211564147,8032.0,7746.0
10721,43595.0,0.2775694444444444,386873.0,4353543.0,693.0,4.802708227292032,7873.0,7843.0
10722,43595.0,0.27819444444444447,386960.0,4353297.0,697.0,65.5798847895548,7960.0,7597.0
10723,43595.0,0.27894675925925927,387002.0,4353357.0,702.0,2.1000196734216114,8002.0,7657.0
10724,43595.0,0.28193287037037035,386876.0,4353538.0,699.0,7.542372234635107,7876.0,7838.0
10725,43595.0,0.28300925925925924,386973.0,4353465.0,678.0,12.891486220130213,7973.0,7765.0
10726,43595.0,0.2857175925925926,387061.0,4353654.0,698.0,21.952342704328814,8061.0,7954.0
10727,43595.0,0.28957175925925926,386995.0,4353356.0,697.0,9.96457122763913,7995.0,7656.0
10728,43595.0,0.3045833333333333,387124.0,4353488.0,701.0,57.54528552890776,8124.0,7788.0
10729,43595.0,0.311875,387058.0,4353723.0,673.0,7.444489622676572,8058.0,8023.0
10730,43595.0,0.32200231481481484,387062.0,4353429.0,707.0,96.34614814053612,8062.0,7729.0
10731,43595.0,0.3330787037037037,386998.0,4353573.0,707.0,39.566353856053155,7998.0,7873.0
10732,43595.0,0.3581944444444444,387046.0,4353452.0,699.0,305.9921893711405,8046.0,7752.0
10733,43595.0,0.40047453703703706,386970.0,4353585.0,699.0,88.11532897912907,7970.0,7885.0
10734,43595.0,0.4237037037037037,387047.0,4353447.0,702.0,21.942088185239903,8047.0,7747.0
10735,43595.0,0.42540509259259257,387046.0,4353280.0,704.0,35.42370764677911,8046.0,7580.0
10736,43595.0,0.4817708333333333,387168.0,4353445.0,699.0,106.01571418735111,8168.0,7745.0
10737,43595.0,0.48929398148148145,387028.0,4353441.0,699.0,174.41257961351857,8028.0,7741.0
10738,43595.0,0.49560185185185185,386981.0,4353487.0,690.0,22.177391998627108,7981.0,7787.0
10739,43595.0,0.5179513888888889,387041.0,4353453.0,697.0,155.26840777785242,8041.0,7753.0
10740,43595.0,0.5180439814814815,387013.0,4353441.0,696.0,38.05270384028109,8013.0,7741.0
10741,43595.0,0.5393055555555556,387135.0,4353490.0,690.0,268.18626353201626,8135.0,7790.0
10742,43595.0,0.5684837962962963,387125.0,4353765.0,706.0,314.94230521660234,8125.0,8065.0
10743,43595.0,0.577650462962963,387021.0,4353430.0,699.0,265.0807937251541,8021.0,7730.0
10744,43595.0,0.5776736111111112,387168.0,4353437.0,699.0,110.06590287973476,8168.0,7737.0
10745,43595.0,0.5947337962962963,387159.0,4353458.0,706.0,38.68902136710887,8159.0,7758.0
10746,43595.0,0.6099421296296297,386998.0,4353508.0,690.0,18.62010956521655,7998.0,7808.0
10747,43595.0,0.6665509259259259,386969.0,4353539.0,705.0,9.85892036756736,7969.0,7839.0
10748,43595.0,0.6742361111111111,387028.0,4353489.0,705.0,47.30981967902697,8028.0,7789.0
10749,43595.0,0.692662037037037,386990.0,4353484.0,701.0,261.38563255236124,7990.0,7784.0
10750,43595.0,0.7278819444444444,386951.0,4353249.0,687.0,78.95847543053712,7951.0,7549.0
10751,43595.0,0.7430208333333334,386991.0,4353464.0,690.0,26.0485534572209,7991.0,7764.0
10752,43595.0,0.7438425925925926,387145.0,4353440.0,706.0,34.76059775028982,8145.0,7740.0
10753,43595.0,0.7608333333333334,387074.0,4353351.0,703.0,64.76180964628482,8074.0,7651.0
10754,43595.0,0.7648726851851851,386914.0,4353392.0,691.0,12.574189036525205,7914.0,7692.0
10755,43595.0,0.770625,386944.0,4353453.0,690.0,7.8525617051695145,7944.0,7753.0
10756,43595.0,0.7732523148148148,386794.0,4353480.0,707.0,22.013957738687218,7794.0,7780.0
10757,43595.0,0.7733333333333333,386915.0,4353418.0,689.0,25.446026823163816,7915.0,7718.0
10758,43595.0,0.7798611111111111,386988.0,4353438.0,689.0,13.174920545066234,7988.0,7738.0
10759,43595.0,0.7864814814814814,387027.0,4353425.0,694.0,51.57935407909015,8027.0,7725.0
10760,43595.0,0.7910763888888889,387055.0,4353464.0,706.0,38.58654288757322,8055.0,7764.0
10761,43595.0,0.8004745370370371,387088.0,4353784.0,698.0,26.526954331793345,8088.0,8084.0
10762,43595.0,0.8053819444444444,386823.0,4353556.0,518.0,22.608539878498583,7823.0,7856.0
10763,43595.0,0.8079398148148148,386797.0,4353486.0,706.0,16.44163257068763,7797.0,7786.0
10764,43595.0,0.8115856481481482,386825.0,4353576.0,576.0,8.438366329531995,7825.0,7876.0
10765,43595.0,0.8459027777777778,386865.0,4353426.0,698.0,7.715576826219211,7865.0,7726.0
10766,43595.0,0.8671527777777778,386988.0,4353443.0,692.0,15.119052950847344,7988.0,7743.0
10767,43595.0,0.8909490740740741,386923.0,4353423.0,698.0,8.72555853602083,7923.0,7723.0
10768,43595.0,0.896712962962963,386867.0,4353427.0,698.0,4.301874441076601,7867.0,7727.0
10769,43595.0,0.9305671296296296,387024.0,4353430.0,704.0,3955.2653068851937,8024.0,7730.0
10770,43595.0,0.9309027777777777,386571.0,4353247.0,694.0,1.6081602520683398,7571.0,7547.0
10771,43595.0,0.9366898148148148,386917.0,4353474.0,704.0,6.821075085673556,7917.0,7774.0
10772,43595.0,0.9430208333333333,387001.0,4353475.0,693.0,19.08665367486394,8001.0,7775.0
10773,43595.0,0.9508680555555555,387050.0,4353420.0,704.0,62.83823713681616,8050.0,7720.0
10774,43595.0,0.9601620370370371,387025.0,4353418.0,675.0,1511.3743580877651,8025.0,7718.0
10775,43595.0,0.9778472222222222,387110.0,4353451.0,695.0,3.8535057283432446,8110.0,7751.0
10776,43596.0,0.023958333333333335,387157.0,4353297.0,699.0,221.27887905107988,8157.0,7597.0
10777,43596.0,0.08534722222222223,387048.0,4353392.0,699.0,69.9731311799655,8048.0,7692.0
10778,43596.0,0.08936342592592593,386978.0,4353650.0,535.0,25.717628419131568,7978.0,7950.0
10779,43596.0,0.0956712962962963,386942.0,4353414.0,700.0,114.45343533725759,7942.0,7714.0
10780,43596.0,0.0977662037037037,387039.0,4353428.0,697.0,48.371747490854666,8039.0,7728.0
10781,43596.0,0.10315972222222222,386857.0,4353590.0,528.0,10.7371829766,7857.0,7890.0
10782,43596.0,0.10975694444444445,386805.0,4353664.0,546.0,8.944898788501634,7805.0,7964.0
10783,43596.0,0.11765046296296296,387039.0,4353370.0,700.0,56.44801202732636,8039.0,7670.0
10784,43596.0,0.12866898148148148,387065.0,4353428.0,698.0,16.646878256577207,8065.0,7728.0
10785,43596.0,0.13006944444444443,386635.0,4353607.0,700.0,137.43132892620815,7635.0,7907.0
10786,43596.0,0.13344907407407408,387043.0,4353386.0,697.0,69.52229673665758,8043.0,7686.0
10787,43596.0,0.13723379629629628,386829.0,4353632.0,554.0,6.348188375868315,7829.0,7932.0
10788,43596.0,0.14471064814814816,386695.0,4353545.0,444.0,32.60431832613747,7695.0,7845.0
10789,43596.0,0.14604166666666665,386839.0,4353479.0,517.0,7.25503530241435,7839.0,7779.0
10790,43596.0,0.15225694444444443,387128.0,4353789.0,695.0,432.7058272675303,8128.0,8089.0
10791,43596.0,0.16144675925925925,386981.0,4353491.0,702.0,102.74185268053107,7981.0,7791.0
10792,43596.0,0.16689814814814816,386760.0,4353563.0,501.0,47.33922232326288,7760.0,7863.0
10793,43596.0,0.16868055555555556,386757.0,4353446.0,700.0,16.081755658904168,7757.0,7746.0
10794,43596.0,0.17591435185185186,387059.0,4353486.0,704.0,22.71622947889722,8059.0,7786.0
10795,43596.0,0.17793981481481483,387031.0,4353533.0,696.0,111.4196845781569,8031.0,7833.0
10796,43596.0,0.17844907407407407,386823.0,4353414.0,613.0,75.85870947525669,7823.0,7714.0
